product_id,store_id,price,promotion,holiday,past_sales,demand,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_end,is_month_start,month_sin,month_cos,dow_sin,dow_cos,category_Electronics,category_Food,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ewma_7,ewma_30,sales_momentum,sales_acceleration,promo_impact,promo_discount,holiday_promo,price_log,price_bucket,price_per_unit,demand_volatility
13,1,452.92,0,0,57,40,2021,4,4,6,13,2,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,True,False,89.0,88.0,165.0,156.0,118.57142857142857,39.20823528655309,88.0,199.0,123.57142857142857,63.45648331514497,57.0,261.0,137.63333333333333,60.77685774027488,40.0,280.0,117.19526078957935,129.95066825073513,68.0,212.0,0.0,0.0,0,6.117920971060541,2,7.945964912280702,0.5135206742266067
14,2,220.19,0,1,142,139,2021,11,29,0,48,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,False,False,116.0,160.0,117.0,217.0,116.42857142857143,57.99671583476991,11.0,160.0,118.28571428571429,48.423498064835954,11.0,188.0,138.6,65.0562621227143,1.0,290.0,114.9098639182846,129.2041098913708,-42.0,-110.0,0.0,0.0,0,5.399022060669669,1,1.5506338028169013,0.4093773990988547
21,3,63.0,0,0,117,91,2022,1,23,6,3,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,True,166.0,63.0,92.0,124.0,124.14285714285714,61.78303049497374,39.0,212.0,123.5,50.5960624798169,39.0,212.0,130.4,54.47783478405342,34.0,219.0,145.5329339300075,132.1032994900569,99.0,141.0,0.0,0.0,0,4.1588830833596715,0,0.5384615384615384,0.4096847164357644
3,0,279.57,0,1,87,104,2022,12,29,3,52,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,False,False,26.0,184.0,161.0,163.0,174.71428571428572,99.22989180973356,26.0,268.0,156.57142857142858,79.40520646145825,26.0,268.0,139.76666666666668,68.65490078864619,26.0,268.0,144.75832122250472,142.93525532014277,-48.0,-147.0,0.0,0.0,0,5.636823248196441,1,3.213448275862069,0.5071500412684377
0,3,414.92,0,0,123,152,2023,2,2,3,5,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,152.0,154.0,125.0,240.0,122.71428571428571,67.7488358712145,26.0,199.0,131.28571428571428,69.73182539219428,15.0,249.0,131.2,65.11125756786583,15.0,249.0,127.70884419556081,128.0089135496734,13.0,61.0,0.0,0.0,0,6.03049293407546,2,3.3733333333333335,0.5311455688197606
24,5,456.35,0,0,110,124,2021,10,28,3,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,True,111.0,174.0,98.0,175.0,142.85714285714286,61.54518278313521,47.0,221.0,144.35714285714286,53.52009995227122,47.0,221.0,136.56666666666666,55.31395242914154,31.0,242.0,146.57349037003,140.0513161724948,48.0,35.0,0.0,0.0,0,6.125448962102373,2,4.1486363636363635,0.37074784726956805
19,1,92.28,1,0,178,179,2023,3,26,6,12,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,False,121.0,45.0,184.0,59.0,131.28571428571428,53.29075681489957,45.0,212.0,125.71428571428571,50.00373612415002,45.0,212.0,136.3,61.38412127600741,15.0,284.0,132.8248692057962,136.04583909777503,-28.0,-76.0,0.010836584308625921,92.28,0,4.535605722602182,0,0.5184269662921348,0.39775699189664787
16,2,654.85,0,0,142,112,2022,7,7,3,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,True,False,133.0,168.0,116.0,52.0,143.57142857142858,56.38811087116721,63.0,232.0,143.85714285714286,59.570071399935415,57.0,245.0,141.2,62.67287814655087,48.0,263.0,140.9446104490354,136.98700283347762,55.0,83.0,0.0,0.0,0,6.485932104261154,4,4.61161971830986,0.41409185680193433
24,2,509.95,1,0,193,183,2021,6,22,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,False,184.0,130.0,45.0,183.0,136.0,61.0819122163018,51.0,222.0,141.64285714285714,73.79035494911571,45.0,285.0,140.23333333333332,65.35826113698691,16.0,285.0,154.02799631154454,142.25025066517577,-67.0,-122.0,0.0019609765663300325,509.95,0,6.236271738058218,3,2.6422279792746113,0.5209606501702572
17,4,550.01,1,0,247,209,2021,1,13,2,2,1,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,249.0,127.0,40.0,100.0,170.85714285714286,70.61262533812818,45.0,249.0,150.92857142857142,68.74195257596372,40.0,249.0,153.8,66.47965724630511,40.0,265.0,184.45520500399837,159.1610579253379,71.0,138.0,0.0018181487609316195,550.01,0,6.311752957808554,3,2.226761133603239,0.4554601685108813
22,6,372.1,0,0,17,51,2022,10,28,4,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,194.0,191.0,218.0,115.0,129.28571428571428,62.427863132083075,32.0,194.0,137.64285714285714,65.14788755398943,32.0,218.0,131.36666666666667,66.06865986299371,23.0,278.0,132.5198230215713,133.13281001252028,26.0,-45.0,0.0,0.0,0,5.921846480227112,2,21.88823529411765,0.47331106681673696
7,2,362.12,0,0,20,54,2023,7,16,6,28,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,True,False,137.0,194.0,179.0,160.0,119.14285714285714,61.95005668931645,47.0,194.0,125.5,59.710519624653706,47.0,208.0,138.83333333333334,68.41006345274938,41.0,272.0,111.1151989921312,128.38540412248005,-158.0,-184.0,0.0,0.0,0,5.89473335814821,2,18.106,0.47578103286576656
8,6,250.03,1,1,203,225,2023,12,26,1,52,4,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,False,False,140.0,153.0,241.0,115.0,126.57142857142857,52.12119576160018,56.0,214.0,142.64285714285714,55.233221807249215,56.0,241.0,143.73333333333332,47.10291984018893,56.0,245.0,126.95670471734535,142.21914580449877,3.0,161.0,0.003999520057593089,250.03,1,5.52557245390196,1,1.2316748768472907,0.3872133727098092
20,4,578.87,0,0,167,181,2022,6,20,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,True,False,81.0,41.0,92.0,80.0,114.0,55.308227236099334,41.0,191.0,132.5,65.21886230225118,41.0,243.0,131.1,58.40072625906468,41.0,243.0,122.73008895544874,129.53270428783583,171.0,168.0,0.0,0.0,0,6.362803940486771,3,3.4662874251497007,0.4922178286962353
7,5,645.78,0,0,191,166,2023,11,15,2,46,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,True,False,95.0,146.0,68.0,201.0,112.85714285714286,45.016399128275374,35.0,173.0,110.0,46.3199574863628,31.0,178.0,121.2,59.172687082400834,31.0,266.0,106.38497034563326,118.63973887957025,-44.0,-215.0,0.0,0.0,0,6.472006205765381,4,3.381047120418848,0.4210905226032982
27,4,236.58,1,0,211,231,2021,3,17,2,11,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,False,False,193.0,176.0,63.0,66.0,132.42857142857142,62.01574300895202,39.0,193.0,135.35714285714286,61.77827243501509,39.0,206.0,129.53333333333333,54.05535689638357,39.0,206.0,132.5996396566853,130.2497206593516,-15.0,29.0,0.004226899991546199,236.58,0,5.470504408861394,1,1.1212322274881517,0.4564094005753094
25,1,647.92,0,1,235,211,2023,11,20,0,47,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,False,False,119.0,209.0,179.0,154.0,132.85714285714286,68.70572167204263,20.0,209.0,132.78571428571428,69.56367152188272,20.0,209.0,128.83333333333334,64.13137557649402,20.0,255.0,123.93488786658502,126.29099388762751,65.0,80.0,0.0,0.0,0,6.475309442542198,4,2.7571063829787232,0.5238791830588264
24,3,259.96,0,0,202,170,2022,1,22,5,3,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,146.0,102.0,67.0,39.0,94.57142857142857,24.96569074321237,74.0,146.0,115.07142857142857,55.80248724221512,24.0,223.0,115.8,62.50539287078383,16.0,275.0,109.87162933753294,116.47288708991927,-20.0,-85.0,0.0,0.0,0,5.564367138872703,1,1.2869306930693067,0.48493781588517176
21,1,353.41,0,0,158,158,2021,6,30,2,26,2,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,True,False,112.0,105.0,175.0,278.0,116.28571428571429,21.830515994163516,81.0,148.0,126.14285714285714,39.56271971450891,36.0,188.0,119.83333333333333,56.84041989054384,35.0,278.0,122.56119752660597,119.59959789688845,-41.0,-21.0,0.0,0.0,0,5.870454435037131,2,2.2367721518987342,0.31363424462238093
0,3,426.1,0,0,148,179,2023,5,16,1,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,152.0,185.0,249.0,77.0,122.42857142857143,67.59895744476422,26.0,199.0,133.21428571428572,69.91773030490198,15.0,249.0,128.26666666666668,61.94599056538234,15.0,249.0,133.78163375876582,129.59459145419052,-12.0,29.0,0.0,0.0,0,6.057018177847421,2,2.879054054054054,0.524851594782106
19,5,336.06,0,0,108,91,2023,10,21,5,42,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,128.0,137.0,64.0,63.0,135.42857142857142,92.50199483048488,8.0,264.0,122.07142857142857,67.35607366333535,8.0,264.0,126.6,60.65709157733076,8.0,264.0,133.92115332414826,126.93088685821012,21.0,33.0,0.0,0.0,0,5.820260956047874,2,3.111666666666667,0.5517759106417174
26,0,54.0,0,0,147,179,2021,5,17,0,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,196.0,261.0,153.0,143.0,156.42857142857142,76.428304405408,65.0,261.0,162.14285714285714,64.82741246257949,53.0,261.0,154.56666666666666,54.21202521729771,53.0,261.0,145.11514522921436,149.65156045011582,-88.0,-109.0,0.0,0.0,0,4.007333185232471,0,0.3673469387755102,0.3998166407383757
4,3,139.89,0,0,1,28,2023,2,10,4,6,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,107.0,92.0,184.0,112.0,119.57142857142857,77.60983001067397,45.0,276.0,118.35714285714286,67.57742811922328,38.0,276.0,120.83333333333333,69.21036564448767,21.0,276.0,110.69000554435503,119.11561507945379,88.0,176.0,0.0,0.0,0,4.947979444065186,0,139.89,0.5709619756603054
1,5,273.42,0,0,156,160,2021,4,9,4,14,2,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,False,True,46.0,105.0,54.0,149.0,130.85714285714286,56.442975858910245,46.0,217.0,119.85714285714286,56.35035614228748,40.0,217.0,126.13333333333334,53.92762284532043,35.0,237.0,113.41452784110389,124.28662233033528,-151.0,-239.0,0.0,0.0,0,5.614659779493029,1,1.7526923076923078,0.470145998803352
2,1,249.11,0,0,90,119,2022,3,3,3,9,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,False,142.0,106.0,196.0,118.0,129.28571428571428,52.727963124305234,35.0,191.0,151.28571428571428,57.09563983275854,35.0,246.0,144.5,56.514721914767016,35.0,248.0,144.1444485033416,143.44449329894462,132.0,283.0,0.0,0.0,0,5.5219008210906315,1,2.767888888888889,0.3774027184412746
22,6,298.24,0,0,89,77,2021,7,24,5,29,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,True,False,51.0,63.0,141.0,91.0,109.28571428571429,61.78380123655468,32.0,194.0,125.71428571428571,64.58914956676733,32.0,210.0,129.23333333333332,67.63017248155633,23.0,278.0,112.13986077402062,127.66337754506687,-41.0,-173.0,0.0,0.0,0,5.701245927004204,1,3.351011235955056,0.5137773260992856
26,3,454.24,0,0,142,149,2023,11,17,4,46,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,190.0,92.0,128.0,163.0,174.0,75.92101158440921,88.0,292.0,155.92857142857142,62.34576573829618,70.0,292.0,137.1,62.22115728426387,35.0,292.0,176.8341474717234,147.37173739118285,-42.0,-1.0,0.0,0.0,0,6.120824752413689,2,3.1988732394366197,0.39983541930194527
2,1,575.54,0,0,96,97,2021,5,1,5,17,2,1,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,119.0,111.0,166.0,72.0,131.14285714285714,51.99496312602008,35.0,191.0,145.78571428571428,56.15798946026983,35.0,246.0,144.53333333333333,56.498845476964256,35.0,248.0,137.85825208728005,141.74102866001283,72.0,114.0,0.0,0.0,0,6.357044721517231,3,5.995208333333333,0.38520913887495234
3,0,488.87,0,0,101,68,2022,11,17,3,46,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,False,True,104.0,268.0,100.0,123.0,163.28571428571428,102.53408260299642,26.0,268.0,152.5,80.61279722800268,26.0,268.0,137.8,68.81128616330518,26.0,268.0,134.56872723844836,140.3090043409488,-52.0,-124.0,0.0,0.0,0,6.1941400497823285,3,4.84029702970297,0.5286085064131323
25,5,62.44,0,0,189,203,2023,7,7,4,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,True,False,152.0,95.0,117.0,174.0,123.28571428571429,58.205710732751655,36.0,205.0,123.85714285714286,45.68261265406235,36.0,205.0,119.7,47.022481783753705,15.0,205.0,118.36977457784633,121.77614797422869,-29.0,23.0,0.0,0.0,0,4.150094577326593,0,0.33037037037037037,0.3688330894791655
21,0,27.87,1,0,210,250,2023,5,9,1,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,97.0,252.0,106.0,67.0,105.85714285714286,86.64376986917678,23.0,252.0,127.21428571428571,84.14655582460199,23.0,274.0,129.63333333333333,78.52277654783744,23.0,274.0,99.28371571847438,128.10558146412035,135.0,164.0,0.03588087549336204,27.87,0,3.3628029936748436,0,0.13271428571428573,0.6614552394971521
4,4,41.3,0,0,69,41,2021,5,18,1,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,151.0,67.0,115.0,99.0,145.57142857142858,69.52183624075042,67.0,235.0,140.57142857142858,69.19283453977262,54.0,276.0,133.96666666666667,66.03890354638844,54.0,276.0,155.02234496758842,139.38249074049824,47.0,-88.0,0.0,0.0,0,3.744787086052232,0,0.5985507246376811,0.49222544896179704
20,5,577.88,0,0,60,91,2022,6,21,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,False,32.0,17.0,169.0,153.0,132.85714285714286,84.61171820228483,17.0,235.0,124.0,68.40490310811623,17.0,235.0,129.4,54.666764788249466,17.0,235.0,121.1176369888669,123.71043816214252,-209.0,-256.0,0.0,0.0,0,6.36109520220693,3,9.631333333333334,0.5516524444202922
23,2,593.96,1,0,157,142,2022,9,2,4,35,3,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,52.0,155.0,72.0,83.0,113.57142857142857,52.18191622537815,52.0,192.0,123.42857142857143,56.444273792441024,52.0,248.0,135.1,56.1692945938652,46.0,248.0,102.10775596551977,128.2308551486393,50.0,259.0,0.0016836150582530808,593.96,0,6.388494176395045,3,3.7831847133757965,0.45730314415172124
22,3,28.82,0,0,40,63,2023,2,7,1,6,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,24.0,62.0,262.0,147.0,117.28571428571429,76.69357705769602,24.0,204.0,151.5,88.68418469707333,24.0,271.0,149.7,73.96744391028184,24.0,271.0,104.71146155285427,143.7262803760954,51.0,1.0,0.0,0.0,0,3.3951793093365925,0,0.7205,0.5853741564163256
20,0,400.0,0,0,119,121,2023,8,13,6,32,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,True,112.0,140.0,151.0,71.0,104.14285714285714,39.20216223385545,60.0,147.0,112.85714285714286,40.993164801458825,56.0,181.0,115.96666666666667,52.668438061291425,44.0,280.0,106.32208975960796,115.48373555196096,-79.0,-130.0,0.0,0.0,0,5.993961427306569,2,3.361344537815126,0.3632305741901415
8,5,181.74,0,1,156,161,2021,11,30,1,48,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,False,157.0,245.0,147.0,76.0,123.57142857142857,71.20827934741186,41.0,245.0,123.5,61.45386011534933,30.0,245.0,124.7,55.482305349512586,30.0,245.0,120.03764482209814,121.34188834017709,58.0,137.0,0.0,0.0,0,5.208064377570475,1,1.165,0.49760210619716055
0,1,212.38,0,0,49,36,2021,5,26,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,91.0,198.0,207.0,58.0,143.0,56.204981985585626,80.0,223.0,141.14285714285714,59.71709862453023,13.0,223.0,121.03333333333333,56.23747881074068,13.0,223.0,138.8520397203377,131.3661256841958,40.0,-18.0,0.0,0.0,0,5.363074613763315,1,4.3342857142857145,0.423096852602947
5,6,453.99,0,0,155,129,2021,8,17,1,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,True,False,51.0,28.0,102.0,167.0,147.28571428571428,78.08267901336862,28.0,210.0,147.07142857142858,59.96597020325428,28.0,210.0,132.93333333333334,66.33765942111062,19.0,224.0,143.32045182290602,137.96265986830358,-125.0,-165.0,0.0,0.0,0,6.120275440687452,2,2.928967741935484,0.4077336487836619
23,1,746.92,0,0,194,185,2021,6,9,2,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,True,False,121.0,146.0,206.0,29.0,146.42857142857142,64.7118153633403,65.0,268.0,138.85714285714286,58.948291738616945,56.0,268.0,136.6,68.79534867997982,11.0,268.0,138.07647063346045,137.1642986120866,93.0,218.0,0.0,0.0,0,6.61729602038306,4,3.850103092783505,0.42452473474312613
26,3,126.24,0,1,302,265,2023,11,26,6,47,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,True,False,149.0,292.0,155.0,160.0,182.14285714285714,68.33844347907593,88.0,292.0,157.42857142857142,61.872964501983716,70.0,292.0,136.63333333333333,62.07252895262695,35.0,292.0,169.87551729704995,147.48520620982816,56.0,-37.0,0.0,0.0,0,4.846075066880943,0,0.41801324503311255,0.39302246053891654
8,4,189.27,1,0,82,106,2022,12,4,6,48,4,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,False,True,270.0,105.0,131.0,48.0,156.85714285714286,72.24132836409869,75.0,270.0,158.5,55.056264926821086,75.0,270.0,123.9,67.58715956401066,12.0,270.0,175.8910199207937,140.8340229872671,80.0,24.0,0.005283457494584456,189.27,0,5.248444116052309,1,2.308170731707317,0.3473581383395652
23,0,440.01,0,0,222,190,2021,6,8,1,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,True,False,289.0,97.0,157.0,61.0,140.57142857142858,78.07444554794513,76.0,289.0,135.64285714285714,55.93623724708908,76.0,289.0,134.1,60.382887505056246,21.0,289.0,166.21055958328418,140.48685627276245,-159.0,-239.0,0.0,0.0,0,6.089067550926717,2,1.982027027027027,0.41237878960465885
2,4,174.64,0,0,182,222,2023,7,18,1,29,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,False,38.0,111.0,158.0,213.0,92.42857142857143,72.30688566302456,26.0,243.0,106.78571428571429,60.14108869525514,26.0,243.0,119.63333333333334,65.9479854249483,26.0,243.0,95.14304335706237,115.21272855172958,84.0,243.0,0.0,0.0,0,5.168436445693517,1,0.9595604395604395,0.5631941416278073
25,5,478.82,0,0,52,43,2021,4,14,2,15,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,203.0,168.0,80.0,91.0,138.71428571428572,63.52877113485481,36.0,205.0,130.0,50.24401992736585,36.0,205.0,120.66666666666667,48.45355638585038,15.0,205.0,139.52749051416387,127.38031087222639,32.0,-52.0,0.0,0.0,0,6.1734110335718535,2,9.208076923076923,0.3864924609797373
14,1,225.81,0,0,133,143,2023,12,15,4,50,4,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,116.0,112.0,124.0,108.0,125.14285714285714,33.02740564757579,80.0,185.0,137.35714285714286,32.17645374841946,80.0,185.0,136.86666666666667,45.58639643830039,47.0,220.0,127.5945175556782,136.0044604887955,-179.0,-211.0,0.0,0.0,0,5.424112662592345,1,1.6978195488721806,0.23425395344663155
22,6,127.36,1,0,191,215,2021,7,7,2,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,True,False,77.0,120.0,50.0,23.0,111.28571428571429,60.24315807822575,32.0,194.0,121.14285714285714,65.6797090114152,32.0,210.0,128.76666666666668,67.95063285759102,23.0,278.0,103.35489348163787,124.29656541691949,100.0,279.0,0.007851758793969849,127.36,0,4.8548388162416565,0,0.6668062827225131,0.5421674092923424
7,3,269.5,1,0,197,216,2022,10,12,2,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,False,213.0,112.0,116.0,197.0,155.57142857142858,62.12046668331127,102.0,268.0,153.14285714285714,75.62850209854966,21.0,268.0,151.56666666666666,64.6527506059838,21.0,268.0,176.40716338450383,152.16817768719545,72.0,-28.0,0.0037105751391465678,269.5,0,5.600272098286537,1,1.368020304568528,0.49384283086739517
1,3,665.43,0,0,171,159,2022,9,8,3,36,3,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,False,False,154.0,150.0,47.0,60.0,150.28571428571428,33.15978631673353,92.0,198.0,122.5,56.43341890432272,21.0,198.0,112.36666666666666,48.42447609481668,21.0,198.0,149.23413284884083,122.75542008134255,1.0,-71.0,0.0,0.0,0,6.501935107846555,4,3.8914035087719294,0.46068097064753244
4,1,676.47,0,1,114,103,2022,12,31,5,52,4,1,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,True,False,161.0,44.0,280.0,166.0,119.0,75.92979213282054,44.0,247.0,136.57142857142858,75.53879725088221,44.0,280.0,142.26666666666668,63.67153498869091,20.0,280.0,121.16210980408835,136.54684530268835,-57.0,-58.0,0.0,0.0,0,6.5183652713306435,4,5.933947368421053,0.5531083480713133
4,3,46.77,0,0,181,165,2023,12,12,1,50,4,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,True,False,28.0,276.0,38.0,266.0,110.42857142857143,84.83288895009439,28.0,276.0,107.21428571428571,68.77183968795609,28.0,276.0,118.03333333333333,71.2491903563597,21.0,276.0,90.01633600312343,112.55801733578342,-56.0,1.0,0.0,0.0,0,3.8663978274018707,0,0.25839779005524866,0.6414428751708097
18,2,293.78,0,0,110,139,2021,8,11,2,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,True,161.0,111.0,99.0,143.0,151.42857142857142,43.014947568092076,111.0,240.0,125.5,52.03955596097436,37.0,240.0,132.56666666666666,55.29524724437077,37.0,240.0,143.72349030674047,132.26099547706536,62.0,118.0,0.0,0.0,0,5.686229315408612,1,2.6707272727272726,0.4146578164221065
25,5,210.22,0,0,83,118,2021,9,29,2,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,43.0,205.0,126.0,116.0,120.85714285714286,71.04793820941973,36.0,205.0,127.35714285714286,53.91532840818681,36.0,205.0,119.06666666666666,50.227024827163575,15.0,205.0,115.39548137497007,121.58433154416628,-26.0,-88.0,0.0,0.0,0,5.352900244318328,1,2.5327710843373494,0.4233396509896889
9,3,96.11,0,0,122,146,2022,11,10,3,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,True,False,211.0,224.0,88.0,136.0,153.42857142857142,50.51355310824064,90.0,224.0,127.71428571428571,47.06040074926387,70.0,224.0,125.9,47.61001778096128,40.0,232.0,150.91839266913874,129.54023906533214,-21.0,5.0,0.0,0.0,0,4.575844356606263,0,0.7877868852459017,0.3684818850613502
19,2,768.08,1,0,181,172,2023,7,4,1,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,True,False,122.0,209.0,28.0,217.0,149.28571428571428,77.90317555725672,69.0,271.0,131.07142857142858,69.39016144594638,28.0,271.0,121.16666666666667,59.24821157395929,13.0,271.0,139.9762417840972,126.95862407000024,28.0,49.0,0.0013019477137798145,768.08,0,6.645194995304136,4,4.24353591160221,0.529407226290599
15,2,378.86,1,0,160,166,2021,6,11,4,23,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,167.0,133.0,170.0,42.0,160.71428571428572,55.35254973264339,78.0,242.0,156.85714285714286,54.5468847631341,78.0,254.0,143.9,60.87032570739332,25.0,279.0,174.6407821945549,145.97845629138615,26.0,-2.0,0.0026394974396874832,378.86,0,5.9398027637840904,2,2.367875,0.3477488099653358
11,4,475.48,0,1,125,122,2023,11,24,4,47,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,41.0,85.0,177.0,6.0,126.42857142857143,57.976596263369174,41.0,213.0,123.0,51.00829495137192,40.0,213.0,128.9,59.33385961280225,6.0,219.0,125.32342454334842,127.35858754820458,-6.0,-32.0,0.0,0.0,0,6.1664257494956445,2,3.80384,0.4147015849705034
1,5,234.32,0,0,58,57,2023,10,27,4,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,True,160.0,217.0,99.0,139.0,138.71428571428572,56.07053381148393,46.0,217.0,127.42857142857143,53.88836649923658,40.0,217.0,126.5,54.12549275080311,35.0,237.0,125.06098372350948,126.75072100463862,-44.0,-38.0,0.0,0.0,0,5.460946289996255,1,4.04,0.4228907684917669
9,2,201.58,0,0,63,45,2021,8,29,6,34,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,True,75.0,37.0,54.0,152.0,99.57142857142857,47.99603158198648,37.0,172.0,109.78571428571429,53.72032786919328,37.0,220.0,123.6,58.89886129687878,36.0,265.0,110.61654462399761,120.637414594999,-65.0,-21.0,0.0,0.0,0,5.311134870258651,1,3.1996825396825397,0.48931983745524127
28,6,415.56,0,0,135,98,2022,3,2,2,9,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,48.0,111.0,174.0,128.0,129.0,82.44594188517303,30.0,240.0,141.92857142857142,60.92803357014957,30.0,240.0,123.46666666666667,55.16041392491372,17.0,240.0,121.80772269873195,129.89333718816883,-12.0,53.0,0.0,0.0,0,6.0320305088546435,2,3.078222222222222,0.42928659787724915
28,0,300.22,1,0,201,210,2022,1,2,6,52,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,117.0,191.0,194.0,107.0,124.14285714285714,86.04926606587756,26.0,281.0,124.14285714285714,66.11279073599223,26.0,281.0,118.4,58.74703220677151,26.0,281.0,119.26785235170186,120.98272353708056,53.0,65.0,0.0033308906801678764,300.22,0,5.707840894783702,1,1.49363184079602,0.5325541256063816
